Year,Month,Day,Hour,Minute,Second,nSAT,Lon,Lat,Alt1,Alt2,hAcc,vAcc,speed,speedAcc,PDOP,
2022,2,20,17,32,2,3,204058580.00,477498460.00,293999.78,255712.83,231374.84,707106.50,12655.99,1414.00,386
2022,2,20,17,32,2,3,204058270.00,477498460.00,294147.78,255860.83,281376.81,999422.31,12598.99,2946.00,386
2022,2,20,17,32,2,3,204057900.00,477498340.00,294452.78,256166.83,213298.84,918455.38,12746.99,2127.00,386
2022,2,20,17,32,2,3,204057660.00,477498300.00,294482.78,256195.83,169245.89,821697.44,12873.99,1871.00,386
2022,2,20,17,32,3,3,204057340.00,477498270.00,293833.78,255547.83,145038.91,772624.50,13092.99,1741.00,386
2022,2,20,17,32,3,3,204057060.00,477498270.00,293674.78,255387.83,129183.91,742645.50,12962.99,1656.00,386
2022,2,20,17,32,3,3,204056770.00,477498240.00,293910.78,255624.83,117572.92,722287.50,12899.99,1596.00,386
2022,2,20,17,32,3,3,204056460.00,477498240.00,294044.78,255757.83,108951.93,707547.50,13241.99,1553.00,386
2022,2,20,17,32,3,3,204056180.00,477498240.00,294246.78,255959.83,101982.94,696343.50,13174.99,1509.00,386
2022,2,20,17,32,4,3,204055900.00,477498180.00,294324.78,256037.83,96091.94,687508.50,13301.99,1481.00,386
2022,2,20,17,32,4,3,204055580.00,477498110.00,293794.78,255507.83,91152.94,680420.50,13611.99,1455.00,386
2022,2,20,17,32,4,3,204055280.00,477498080.00,293808.78,255521.83,86913.94,674558.50,13809.99,1437.00,386
2022,2,20,17,32,4,3,204055010.00,477498020.00,293939.78,255652.83,83280.95,669671.50,13927.99,1439.00,386
2022,2,20,17,32,4,3,204054720.00,477497920.00,293539.78,255252.83,80106.95,665525.50,14207.99,1422.00,386
2022,2,20,17,32,5,3,204054430.00,477497860.00,294054.78,255767.83,77238.95,661872.50,14175.99,1437.00,386
2022,2,20,17,32,5,3,204054110.00,477497790.00,293626.78,255339.83,74625.95,658713.50,14313.99,1409.00,386
2022,2,20,17,32,5,3,204053780.00,477497730.00,294123.78,255836.83,72366.95,656552.50,14501.99,1380.00,386
2022,2,20,17,32,5,3,204053420.00,477497630.00,294855.78,256568.83,70340.95,655597.50,14652.99,1189.00,386
2022,2,20,17,32,5,3,204053060.00,477497540.00,294491.78,256204.83,68483.95,654758.50,14942.99,970.00,386
2022,2,20,17,32,6,3,204052670.00,477497470.00,294390.78,256103.83,66757.95,654015.50,15278.99,872.00,386
2022,2,20,17,32,6,3,204052290.00,477497380.00,294609.78,256322.83,65157.96,653345.50,15415.99,822.00,386
2022,2,20,17,32,6,3,204051900.00,477497310.00,294931.78,256644.83,63669.96,652730.50,15485.99,846.00,385
2022,2,20,17,32,6,3,204051500.00,477497220.00,295222.78,256935.83,62288.96,652168.50,15662.99,879.00,385
2022,2,20,17,32,6,3,204051100.00,477497120.00,294625.78,256337.83,60986.96,651641.50,15695.99,909.00,385
2022,2,20,17,32,7,3,204050700.00,477497020.00,294731.78,256444.83,59750.96,651134.50,15780.99,937.00,385
2022,2,20,17,32,7,3,204050320.00,477496900.00,294261.78,255974.83,58561.96,650681.50,15919.99,961.00,385
2022,2,20,17,32,7,3,204049890.00,477496800.00,294879.78,256592.83,57448.96,650270.50,16231.99,862.00,385
2022,2,20,17,32,7,3,204049470.00,477496700.00,294613.78,256326.83,56391.97,649885.50,16400.99,889.00,385
2022,2,20,17,32,7,3,204049040.00,477496640.00,294406.78,256118.83,55392.97,649549.50,16489.99,919.00,385
2022,2,20,17,32,8,3,204048610.00,477496580.00,294181.78,255894.83,54283.97,649112.50,16670.99,944.00,385
2022,2,20,17,32,8,3,204048160.00,477496480.00,294187.78,255899.83,53272.97,648820.50,16890.99,967.00,385
2022,2,20,17,32,8,3,204047700.00,477496420.00,293858.78,255570.83,52299.97,648508.50,17067.99,864.00,385
2022,2,20,17,32,8,3,204047260.00,477496320.00,293250.78,254963.83,51512.97,648333.50,16864.99,819.00,385
2022,2,20,17,32,8,3,204046830.00,477496220.00,292870.78,254583.83,50761.97,648071.50,16988.99,852.00,385
2022,2,20,17,32,9,3,204046380.00,477496130.00,292969.78,254681.83,50034.97,647816.50,17005.99,885.00,385
2022,2,20,17,32,9,3,204045950.00,477496030.00,292799.78,254511.83,49354.97,647622.50,16942.99,919.00,385
2022,2,20,17,32,9,3,204045500.00,477495940.00,292856.78,254568.83,48701.97,647397.50,17029.99,948.00,385
2022,2,20,17,32,9,3,204045060.00,477495840.00,293561.78,255274.83,48067.97,647154.50,16912.99,969.00,385
2022,2,20,17,32,9,3,204044610.00,477495710.00,293174.78,254886.83,47473.97,646993.50,17060.99,992.00,385
2022,2,20,17,32,10,3,204044140.00,477495650.00,293709.78,255421.83,46928.97,646838.50,17265.99,1009.00,385
2022,2,20,17,32,10,3,204043680.00,477495550.00,293375.78,255087.83,46398.97,646644.50,17386.99,1026.00,385
2022,2,20,17,32,10,3,204043220.00,477495420.00,293535.78,255247.83,45866.97,646446.50,17595.99,1038.00,385
2022,2,20,17,32,10,3,204042750.00,477495360.00,293956.78,255668.83,45351.97,646280.50,17674.99,1048.00,385
2022,2,20,17,32,10,3,204042260.00,477495230.00,293738.78,255450.83,44860.98,646123.50,18227.99,1064.00,385
2022,2,20,17,32,11,3,204041780.00,477495140.00,293294.78,255006.83,44392.98,645980.50,18310.99,1111.00,385
2022,2,20,17,32,11,3,204041300.00,477495070.00,292965.78,254677.83,43933.98,645800.50,18329.99,1145.00,385
2022,2,20,17,32,11,3,204040820.00,477494940.00,293260.78,254972.83,43485.98,645655.50,18354.99,1171.00,385
2022,2,20,17,32,11,3,204040300.00,477494880.00,292387.78,254099.83,43051.98,645521.50,18515.99,1187.00,385
2022,2,20,17,32,11,3,204039840.00,477494820.00,292041.78,253753.83,42644.98,645434.50,18382.99,1207.00,385
2022,2,20,17,32,12,3,204039360.00,477494690.00,292650.78,254362.83,42253.98,645323.50,18431.99,1127.00,385
2022,2,20,17,32,12,3,204038900.00,477494590.00,293384.78,255096.83,41867.98,645198.50,18324.99,1104.00,385
2022,2,20,17,32,12,3,204038370.00,477494530.00,293354.78,255066.83,41477.98,645036.50,18473.99,1135.00,385
2022,2,20,17,32,12,3,204037920.00,477494430.00,293429.78,255140.83,41104.98,644957.50,18421.99,1164.00,385
2022,2,20,17,32,12,3,204037410.00,477494340.00,294073.78,255785.83,40743.98,644853.50,18491.99,1186.00,385
2022,2,20,17,32,13,3,204036900.00,477494270.00,294573.78,256285.83,40387.98,644741.50,18606.99,1203.00,385
2022,2,20,17,32,13,3,204036400.00,477494140.00,294022.78,255734.83,40038.98,644631.50,18668.99,1219.00,385
2022,2,20,17,32,13,3,204035900.00,477494050.00,294475.78,256186.83,39692.98,644529.50,18710.99,1230.00,385
2022,2,20,17,32,13,3,204035360.00,477493920.00,294858.78,256569.83,39326.98,644366.50,19033.99,1129.00,385
2022,2,20,17,32,13,3,204034830.00,477493860.00,295189.78,256901.83,38976.98,644274.50,19211.99,1087.00,385
2022,2,20,17,32,14,3,204034340.00,477493760.00,295418.78,257129.83,38621.98,644218.50,19250.99,899.00,385
2022,2,20,17,32,14,3,204033820.00,477493660.00,295539.78,257250.83,38287.98,644118.50,19312.99,967.00,385
2022,2,20,17,32,14,3,204033300.00,477493540.00,295127.78,256839.83,37958.98,644069.50,19470.99,870.00,385
2022,2,20,17,32,14,3,204032770.00,477493440.00,295229.78,256940.83,37606.98,643943.50,19627.99,802.00,385
2022,2,20,17,32,14,3,204032220.00,477493310.00,295296.78,257008.83,37224.98,643739.50,19747.99,777.00,385
2022,2,20,17,32,15,3,204031710.00,477493180.00,293022.78,254733.83,36884.98,643716.50,19873.99,766.00,385
2022,2,20,17,32,15,3,204031200.00,477493020.00,292876.78,254587.83,36557.98,643644.50,20040.99,759.00,384
2022,2,20,17,32,15,3,204030670.00,477492900.00,294215.78,255927.83,36246.98,643574.50,20105.99,843.00,384
2022,2,20,17,32,15,3,204030160.00,477492770.00,294965.78,256676.83,35978.98,643633.50,20017.99,873.00,384
2022,2,20,17,32,15,3,204029630.00,477492640.00,294743.78,256454.83,35722.98,643595.50,20077.99,923.00,384
2022,2,20,17,32,16,3,204029120.00,477492540.00,294579.78,256290.83,35473.98,643544.50,20045.99,983.00,384
2022,2,20,17,32,16,3,204028590.00,477492420.00,292757.78,254468.83,35233.98,643510.50,20228.99,1035.00,384
2022,2,20,17,32,16,3,204028060.00,477492260.00,292579.78,254290.83,35000.98,643450.50,20345.99,1082.00,384
2022,2,20,17,32,16,3,204027550.00,477492130.00,292323.78,254033.83,34777.98,643410.50,20361.99,1127.00,384
2022,2,20,17,32,16,3,204027020.00,477491970.00,291989.78,253700.83,34565.98,643374.50,20558.99,1175.00,384
2022,2,20,17,32,17,3,204026510.00,477491810.00,292506.78,254217.83,34363.98,643353.50,20576.99,1218.00,384
2022,2,20,17,32,17,3,204025980.00,477491650.00,294424.78,256135.83,34171.98,643323.50,20643.99,1257.00,384
2022,2,20,17,32,17,3,204025460.00,477491550.00,294537.78,256248.83,33982.98,643247.50,20730.99,1282.00,384
2022,2,20,17,32,17,3,204024910.00,477491420.00,297111.78,258821.81,33799.98,643225.50,20827.99,1307.00,384
2022,2,20,17,32,17,3,204024370.00,477491330.00,297229.78,258940.81,33623.98,643206.50,20940.99,1333.00,384
2022,2,20,17,32,18,3,204023840.00,477491200.00,297047.78,258758.81,33458.98,643199.50,20954.99,1363.00,384
2022,2,20,17,32,18,3,204023280.00,477491100.00,297881.78,259591.81,33295.98,643128.50,21055.99,1382.00,384
2022,2,20,17,32,18,3,204022750.00,477491010.00,298593.78,260304.81,33131.98,643019.56,21074.99,1395.00,384
2022,2,20,17,32,18,3,204022210.00,477490910.00,298152.78,259863.81,32972.98,642987.56,21152.99,1404.00,384
2022,2,20,17,32,18,3,204021630.00,477490820.00,297521.78,259231.81,32793.98,642867.56,21380.99,1320.00,384
2022,2,20,17,32,19,3,204021070.00,477490750.00,296945.78,258656.81,32635.98,642824.56,21454.99,1349.00,384
2022,2,20,17,32,19,3,204020480.00,477490620.00,295790.78,257500.83,32475.98,642786.56,21678.99,1335.00,384
2022,2,20,17,32,19,3,204019980.00,477490560.00,294502.78,256212.83,32315.98,642725.56,21468.99,1328.00,384
2022,2,20,17,32,19,3,204019420.00,477490460.00,297281.78,258991.81,32155.98,642697.56,21528.99,1341.00,384
2022,2,20,17,32,19,3,204018820.00,477490370.00,295998.78,257708.83,31997.98,642682.56,21727.99,1363.00,384
2022,2,20,17,32,20,3,204018260.00,477490270.00,294132.78,255842.83,31877.98,642779.56,21735.99,1419.00,384
2022,2,20,17,32,20,3,204017660.00,477490180.00,293556.78,255266.83,31761.98,642797.56,22040.99,1468.00,384
2022,2,20,17,32,20,3,204017010.00,477490020.00,294188.78,255898.83,31653.98,642782.56,22679.99,1558.00,384
2022,2,20,17,32,20,3,204016420.00,477489890.00,294881.78,256591.83,31539.98,642709.56,22746.99,1571.00,384
2022,2,20,17,32,20,3,204015840.00,477489760.00,295286.78,256996.83,31426.98,642610.56,22686.99,1580.00,384
2022,2,20,17,32,21,3,204015280.00,477489630.00,294313.78,256023.83,31308.98,642552.56,22442.99,1570.00,384
2022,2,20,17,32,21,3,204014720.00,477489540.00,293390.78,255100.83,31190.98,642502.56,22353.99,1556.00,384
2022,2,20,17,32,21,3,204014160.00,477489380.00,291149.78,252859.83,31073.98,642455.56,22308.99,1548.00,384
2022,2,20,17,32,21,3,204013580.00,477489250.00,290758.81,252468.83,30947.98,642335.56,22339.99,1528.00,384
