Year,Month,Day,Hour,Minute,Second,nSAT,Lon,Lat,Alt,Speed,hDOP
2021,11,28,12,15,55,9,18.962397,47.386860,107.4,18.41,104
2021,11,28,12,15,55,9,18.962372,47.386856,107.4,18.41,104
2021,11,28,12,15,55,9,18.962349,47.386852,107.5,18.41,104
2021,11,28,12,15,55,9,18.962324,47.386852,107.5,18.41,104
2021,11,28,12,15,56,9,18.962299,47.386848,107.6,18.41,104
2021,11,28,12,15,56,9,18.962276,47.386848,107.6,18.41,104
2021,11,28,12,15,56,9,18.962254,47.386845,107.7,18.41,104
2021,11,28,12,15,56,9,18.962229,47.386841,107.7,18.41,104
2021,11,28,12,15,56,9,18.962206,47.386837,107.8,18.41,104
2021,11,28,12,15,56,9,18.962181,47.386833,107.9,18.41,104
2021,11,28,12,15,56,9,18.962158,47.386833,107.9,18.41,104
2021,11,28,12,15,56,9,18.962133,47.386829,108.0,18.41,104
2021,11,28,12,15,56,9,18.962111,47.386826,108.0,18.41,104
2021,11,28,12,15,56,9,18.962086,47.386822,108.1,18.41,104
2021,11,28,12,15,57,9,18.962061,47.386818,108.1,18.41,104
2021,11,28,12,15,57,9,18.962038,47.386814,108.2,18.41,104
2021,11,28,12,15,57,9,18.962015,47.386810,108.2,18.41,104
2021,11,28,12,15,57,9,18.961992,47.386806,108.3,18.41,104
2021,11,28,12,15,57,9,18.961967,47.386806,108.4,18.41,104
2021,11,28,12,15,57,9,18.961943,47.386799,108.4,18.41,104
2021,11,28,12,15,57,9,18.961920,47.386795,108.5,18.41,104
2021,11,28,12,15,57,9,18.961897,47.386795,108.5,18.41,104
2021,11,28,12,15,57,9,18.961874,47.386787,108.6,18.41,104
2021,11,28,12,15,57,9,18.961849,47.386784,108.6,18.41,104
2021,11,28,12,15,58,9,18.961826,47.386780,108.7,18.41,104
2021,11,28,12,15,58,9,18.961803,47.386776,108.8,18.41,104
2021,11,28,12,15,58,9,18.961781,47.386772,108.8,18.41,104
2021,11,28,12,15,58,9,18.961756,47.386768,108.9,18.41,104
2021,11,28,12,15,58,9,18.961733,47.386765,108.9,18.41,104
2021,11,28,12,15,58,9,18.961710,47.386761,109.0,18.41,104
2021,11,28,12,15,58,9,18.961687,47.386757,109.1,18.41,104
2021,11,28,12,15,58,9,18.961664,47.386749,109.1,18.41,104
2021,11,28,12,15,58,9,18.961639,47.386745,109.2,18.41,104
2021,11,28,12,15,58,9,18.961617,47.386742,109.2,18.41,104
2021,11,28,12,15,59,9,18.961594,47.386734,109.3,18.41,104
2021,11,28,12,15,59,9,18.961571,47.386730,109.4,18.41,104
2021,11,28,12,15,59,9,18.961546,47.386726,109.4,18.41,104
2021,11,28,12,15,59,9,18.961523,47.386719,109.5,18.41,104
2021,11,28,12,15,59,9,18.961500,47.386715,109.5,18.41,104
2021,11,28,12,15,59,9,18.961477,47.386711,109.6,18.41,104
2021,11,28,12,15,59,9,18.961452,47.386703,109.6,18.41,104
2021,11,28,12,15,59,9,18.961430,47.386700,109.7,18.41,104
2021,11,28,12,15,59,9,18.961407,47.386696,109.7,18.41,104
2021,11,28,12,15,59,9,18.961384,47.386688,109.8,18.41,104
2021,11,28,12,16,0,9,18.961361,47.386684,109.8,18.41,104
2021,11,28,12,16,0,9,18.961338,47.386677,109.9,18.41,104
2021,11,28,12,16,0,9,18.961315,47.386673,109.9,18.41,104
2021,11,28,12,16,0,9,18.961292,47.386669,110.0,18.41,104
2021,11,28,12,16,0,9,18.961269,47.386662,110.0,18.41,104
2021,11,28,12,16,0,9,18.961246,47.386658,110.1,18.41,104
2021,11,28,12,16,0,9,18.961224,47.386650,110.1,18.41,104
2021,11,28,12,16,0,9,18.961201,47.386646,110.2,18.41,104
